record_type,data_type,slip_number,shop_code,category_code,slip_type,order_date,delivery_date,route,contractor_code,shop_name,delivery_place,remarks,direct_shipping,supplier_code,file_name
B,01,07451015945,0007,133,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015947,0007,142,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015949,0007,147,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015951,0007,151,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015953,0007,155,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015955,0007,171,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015957,0007,172,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015959,0007,181,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015961,0007,184,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015962,0007,184,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015964,0007,185,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015966,0007,210,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015968,0007,211,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015970,0007,215,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015972,0007,251,01,250803,250804,,1021,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,08451016955,0008,210,01,250802,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,21,1021,LWHANA_20250803235023.txt
B,01,08451016957,0008,210,01,250802,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,21,1021,LWHANA_20250803235023.txt
B,01,08451016958,0008,120,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,31,1021,LWHANA_20250803235023.txt
B,01,08451017015,0008,180,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,52,1021,LWHANA_20250803235023.txt
B,01,08451017017,0008,180,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,52,1021,LWHANA_20250803235023.txt
B,01,08451017018,0008,180,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,52,1021,LWHANA_20250803235023.txt
B,01,08451017031,0008,111,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017033,0008,113,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017035,0008,122,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017037,0008,123,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017039,0008,131,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017041,0008,132,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017043,0008,142,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017045,0008,145,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017047,0008,147,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017049,0008,151,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017051,0008,161,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017053,0008,162,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017055,0008,171,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017057,0008,172,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017059,0008,184,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017061,0008,185,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017063,0008,210,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,08451017065,0008,211,01,250803,250804,,1021,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013422,0009,210,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,11,1021,LWHANA_20250803235023.txt
B,01,09451013424,0009,180,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,11,1021,LWHANA_20250803235023.txt
B,01,09451013437,0009,180,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,11,1021,LWHANA_20250803235023.txt
B,01,09451013439,0009,180,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,11,1021,LWHANA_20250803235023.txt
B,01,09451013440,0009,180,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,11,1021,LWHANA_20250803235023.txt
B,01,09451013447,0009,111,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013449,0009,118,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013451,0009,121,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013453,0009,122,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013455,0009,123,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013457,0009,131,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013459,0009,132,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013461,0009,133,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013463,0009,142,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013465,0009,145,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013467,0009,147,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013469,0009,151,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013471,0009,153,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013473,0009,155,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013475,0009,157,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013477,0009,162,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013479,0009,171,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013481,0009,172,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013483,0009,184,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013485,0009,185,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013487,0009,210,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013489,0009,211,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013491,0009,215,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,09451013493,0009,251,01,250803,250804,,1021,ｳﾞｨｵ,ｳﾞｨｵ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027339,0010,170,01,250802,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,11,1021,LWHANA_20250803235023.txt
B,01,10451027386,0010,111,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027388,0010,113,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027390,0010,114,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027392,0010,122,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027393,0010,122,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027395,0010,123,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027397,0010,131,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027399,0010,132,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027401,0010,142,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027403,0010,143,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027405,0010,145,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027407,0010,147,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027409,0010,151,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027411,0010,152,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027413,0010,162,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027415,0010,171,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027417,0010,172,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027419,0010,174,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027421,0010,181,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027423,0010,184,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027424,0010,184,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027426,0010,185,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027427,0010,185,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027429,0010,210,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027431,0010,211,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027432,0010,211,01,250803,250804,,1021,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020638,0011,310,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1021,LWHANA_20250803235023.txt
B,01,11451020667,0011,140,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1021,LWHANA_20250803235023.txt
B,01,11451020693,0011,210,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1021,LWHANA_20250803235023.txt
B,01,11451020705,0011,180,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,21,1021,LWHANA_20250803235023.txt
B,01,11451020709,0011,140,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,21,1021,LWHANA_20250803235023.txt
B,01,11451020726,0011,113,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020728,0011,114,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020730,0011,122,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020731,0011,122,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020733,0011,123,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020735,0011,131,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020737,0011,132,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020739,0011,134,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020741,0011,142,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020743,0011,145,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020745,0011,147,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020747,0011,151,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020749,0011,152,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020751,0011,162,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020753,0011,171,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020755,0011,172,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020756,0011,172,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020758,0011,174,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020760,0011,181,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020762,0011,184,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020763,0011,184,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020765,0011,185,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,11451020767,0011,210,01,250803,250804,,1021,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019618,0021,170,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,11,1021,LWHANA_20250803235023.txt
B,01,21451019620,0021,170,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,11,1021,LWHANA_20250803235023.txt
B,01,21451019626,0021,113,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019628,0021,114,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019630,0021,118,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019632,0021,119,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019634,0021,121,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019636,0021,122,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019637,0021,122,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019639,0021,123,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019641,0021,131,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019642,0021,131,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019644,0021,132,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019646,0021,142,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019648,0021,145,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019650,0021,147,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019652,0021,151,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019653,0021,151,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019655,0021,154,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019657,0021,157,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019659,0021,161,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019661,0021,162,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019663,0021,171,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019665,0021,172,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019667,0021,181,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019669,0021,184,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019670,0021,184,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019672,0021,185,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019673,0021,185,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019675,0021,210,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019677,0021,211,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019678,0021,211,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,21451019680,0021,411,01,250803,250804,,1021,ｴﾓﾘ,ｴﾓﾘ,,91,1021,LWHANA_20250803235023.txt
B,01,22451015236,0022,160,01,250802,250805,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,11,1021,LWHANA_20250803235023.txt
B,01,22451015268,0022,140,01,250803,250805,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,11,1021,LWHANA_20250803235023.txt
B,01,22451015270,0022,130,01,250803,250805,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,11,1021,LWHANA_20250803235023.txt
B,01,22451015289,0022,110,01,250803,250805,,1021,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,11,1021,LWHANA_20250803235023.txt
B,01,23451000348,0023,130,01,250803,250804,,1021,ｶﾅｻﾞﾜ,ｶﾅｻﾞﾜ,,11,1021,LWHANA_20250803235023.txt
B,01,23451000349,0023,150,01,250803,250804,,1021,ｶﾅｻﾞﾜ,ｶﾅｻﾞﾜ,,11,1021,LWHANA_20250803235023.txt
B,01,91451026097,0091,110,01,250802,250804,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,25,1021,LWHANA_20250803235023.txt
B,01,91451026099,0091,120,01,250802,250804,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,25,1021,LWHANA_20250803235023.txt
B,01,91451026100,0091,120,01,250802,250804,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,25,1021,LWHANA_20250803235023.txt
B,01,91451026101,0091,130,01,250802,250804,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,25,1021,LWHANA_20250803235023.txt
B,01,91451026102,0091,140,01,250802,250804,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,25,1021,LWHANA_20250803235023.txt
B,01,91451026103,0091,150,01,250802,250804,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,25,1021,LWHANA_20250803235023.txt
B,01,91451026104,0091,170,01,250802,250804,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,25,1021,LWHANA_20250803235023.txt
B,01,91451026105,0091,170,01,250802,250804,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,25,1021,LWHANA_20250803235023.txt
B,01,91451026106,0091,180,01,250802,250804,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,25,1021,LWHANA_20250803235023.txt
B,01,91451026107,0091,210,01,250802,250804,,1021,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,25,1021,LWHANA_20250803235023.txt
B,01,01451018795,0001,280,01,250803,250804,,1029,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,31,1021,LWHANA_20250803235023.txt
B,01,03451020666,0003,280,01,250803,250804,,1029,ｻｶｲ,ｻｶｲ,,11,1021,LWHANA_20250803235023.txt
B,01,07451015974,0007,243,01,250803,250804,,1029,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,07451015976,0007,286,01,250803,250804,,1029,ｺｳﾖｳ,ｺｳﾖｳ,,91,1021,LWHANA_20250803235023.txt
B,01,10451027359,0010,280,01,250803,250804,,1029,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,11,1021,LWHANA_20250803235023.txt
B,01,22451015231,0022,620,01,250802,250804,,1029,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,21,1021,LWHANA_20250803235023.txt
B,01,22451015281,0022,240,01,250803,250804,,1029,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,11,1021,LWHANA_20250803235023.txt
B,01,01451018859,0001,210,01,250803,250804,,1106,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,01451018861,0001,211,01,250803,250804,,1106,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,01451018863,0001,212,01,250803,250804,,1106,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,01451018865,0001,215,01,250803,250804,,1106,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,01451018867,0001,231,01,250803,250804,,1106,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1021,LWHANA_20250803235023.txt
B,01,01451018869,0001,245,01,250803,250804,,1106,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1021,LWHANA_20250803235023.txt
