店舗CD,倉庫名,仕入先CD,仕入先名,JX伝票番号,発注日,納品日,商品CD,商品名,JANコード,入数,発注ケース,発注バラ,入荷ケース,入荷バラ,マッチ
0008,プラザ店,1202,"国分中部㈱第二支社 福井支店",082843,2026-05-02,2026-05-10,121199,　３５°ホワイトタカラ　紙パック９００ｍｌ,4904670000635,6,0,0,0,3,×入荷予定なし
0008,プラザ店,1202,"国分中部㈱第二支社 福井支店",082843,2026-05-02,2026-05-10,121058,　３５°ホワイトタカラ　ｍｉｎｉ瓶２２０ｍｌ,4904670003490,30,0,0,0,5,×入荷予定なし
0008,プラザ店,1202,"国分中部㈱第二支社 福井支店",082843,2026-05-02,2026-05-10,121118,　３５°ホワイトタカラ　カップ２２０ｍｌ,4904670002301,24,0,0,0,12,×入荷予定なし
0008,プラザ店,1202,"国分中部㈱第二支社 福井支店",082844,2026-05-08,2026-05-10,123643,　２５°だいやめ（ＤＡＩＹＡＭＥ）９００ｍｌ（芋）,4951693300211,6,1,0,1,0,○
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082845,2026-05-02,2026-05-10,121036,　３５°ホワイトタカラ　紙パック１．８Ｌ,4904670011570,6,0,0,0,24,×入荷予定なし
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082845,2026-05-02,2026-05-10,121071,　３５°ホワイトタカラ　エコパウチ９００ｍｌ,4904670003520,6,0,0,0,6,×入荷予定なし
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082845,2026-05-02,2026-05-10,121199,　３５°ホワイトタカラ　紙パック９００ｍｌ,4904670000635,6,0,0,0,6,×入荷予定なし
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082845,2026-05-02,2026-05-10,121058,　３５°ホワイトタカラ　ｍｉｎｉ瓶２２０ｍｌ,4904670003490,30,0,0,0,5,×入荷予定なし
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082845,2026-05-02,2026-05-10,121118,　３５°ホワイトタカラ　カップ２２０ｍｌ,4904670002301,24,0,0,0,12,×入荷予定なし
0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",082846,2026-04-30,2026-05-10,171145,　一本義　吟香梅　般若刀　１５０ｍｌ,4973092007911,20,3,0,1,0,○
0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",082847,2026-05-01,2026-05-10,114091,　菊正宗上撰純米パック１．８Ｌ,4971650003429,6,0,0,0,2,×入荷予定なし
0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",082848,2026-05-07,2026-05-10,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,2,0,1,0,△2件
0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",082849,2026-05-07,2026-05-10,122538,　２５°一本義　カストリ焼酎クラシック７２０ｍｌ,4973092010485,12,0,4,0,2,○
0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",082850,2026-05-07,2026-05-10,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,2,0,1,0,△2件
0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",082851,2026-05-02,2026-05-10,121036,　３５°ホワイトタカラ　紙パック１．８Ｌ,4904670011570,6,0,0,0,60,×入荷予定なし
0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",082851,2026-05-02,2026-05-10,121071,　３５°ホワイトタカラ　エコパウチ９００ｍｌ,4904670003520,6,0,0,0,6,×入荷予定なし
0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",082851,2026-05-02,2026-05-10,121199,　３５°ホワイトタカラ　紙パック９００ｍｌ,4904670000635,6,0,0,0,6,×入荷予定なし
0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",082851,2026-05-02,2026-05-10,121058,　３５°ホワイトタカラ　ｍｉｎｉ瓶２２０ｍｌ,4904670003490,30,0,0,0,10,×入荷予定なし
0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",082851,2026-05-02,2026-05-10,121118,　３５°ホワイトタカラ　カップ２２０ｍｌ,4904670002301,24,0,0,0,24,×入荷予定なし
0010,敦賀店,1202,"国分中部㈱第二支社 福井支店",082852,2026-05-08,2026-05-10,123643,　２５°だいやめ（ＤＡＩＹＡＭＥ）９００ｍｌ（芋）,4951693300211,6,2,0,1,0,△2件
0011,越前店,1202,"国分中部㈱第二支社 福井支店",082853,2026-05-01,2026-05-10,251025,　サクラオ　ノンアル　ジンバックテイスト３５０ｍｌ,4901903072032,24,0,0,2,0,×入荷予定なし
0011,越前店,1202,"国分中部㈱第二支社 福井支店",082854,2026-05-07,2026-05-10,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,0,48,2,0,○
0011,越前店,1202,"国分中部㈱第二支社 福井支店",082855,2026-05-08,2026-05-10,149190,　ＡＢインベブヒューガルデン　ホワイト　缶３３０ｍｌ,4589724810844,24,0,0,1,0,×倉庫/仕入先不一致
0011,越前店,1202,"国分中部㈱第二支社 福井支店",082856,2026-05-02,2026-05-10,121036,　３５°ホワイトタカラ　紙パック１．８Ｌ,4904670011570,6,0,0,0,36,×入荷予定なし
0011,越前店,1202,"国分中部㈱第二支社 福井支店",082856,2026-05-02,2026-05-10,121071,　３５°ホワイトタカラ　エコパウチ９００ｍｌ,4904670003520,6,0,0,0,6,×入荷予定なし
0011,越前店,1202,"国分中部㈱第二支社 福井支店",082856,2026-05-02,2026-05-10,121199,　３５°ホワイトタカラ　紙パック９００ｍｌ,4904670000635,6,0,0,0,6,×入荷予定なし
0011,越前店,1202,"国分中部㈱第二支社 福井支店",082856,2026-05-02,2026-05-10,121058,　３５°ホワイトタカラ　ｍｉｎｉ瓶２２０ｍｌ,4904670003490,30,0,0,0,5,×入荷予定なし
0011,越前店,1202,"国分中部㈱第二支社 福井支店",082856,2026-05-02,2026-05-10,121118,　３５°ホワイトタカラ　カップ２２０ｍｌ,4904670002301,24,0,0,0,12,×入荷予定なし
0021,江守店,1202,"国分中部㈱第二支社 福井支店",082857,2026-05-01,2026-05-10,184203,　合同　ニッポンプレミアム　静岡県産緑茶割り　３５０ｍｌ,4971980210412,24,2,0,1,0,△2件
0021,江守店,1202,"国分中部㈱第二支社 福井支店",082857,2026-05-01,2026-05-10,185173,　合同　ニッポンプレミアム　山梨県産すもも３５０ｍｌ,4971980858904,24,0,0,1,0,×入荷予定なし
0021,江守店,1202,"国分中部㈱第二支社 福井支店",082858,2026-05-07,2026-05-10,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,2,0,2,0,△2件
0021,江守店,1202,"国分中部㈱第二支社 福井支店",082859,2026-05-07,2026-05-10,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,2,0,1,0,△2件
0021,江守店,1202,"国分中部㈱第二支社 福井支店",082860,2026-05-02,2026-05-10,121036,　３５°ホワイトタカラ　紙パック１．８Ｌ,4904670011570,6,0,0,0,24,×入荷予定なし
0021,江守店,1202,"国分中部㈱第二支社 福井支店",082860,2026-05-02,2026-05-10,121199,　３５°ホワイトタカラ　紙パック９００ｍｌ,4904670000635,6,0,0,0,6,×入荷予定なし
0021,江守店,1202,"国分中部㈱第二支社 福井支店",082860,2026-05-02,2026-05-10,121058,　３５°ホワイトタカラ　ｍｉｎｉ瓶２２０ｍｌ,4904670003490,30,0,0,0,5,×入荷予定なし
0021,江守店,1202,"国分中部㈱第二支社 福井支店",082860,2026-05-02,2026-05-10,121118,　３５°ホワイトタカラ　カップ２２０ｍｌ,4904670002301,24,0,0,0,12,×入荷予定なし
0021,江守店,1202,"国分中部㈱第二支社 福井支店",082861,2026-05-08,2026-05-10,185609,　合同　ニッポンプレミアム　千葉県産和梨３５０ｍｌ,4971980049142,24,0,0,1,0,×入荷予定なし
0021,江守店,1202,"国分中部㈱第二支社 福井支店",082862,2026-05-08,2026-05-10,123643,　２５°だいやめ（ＤＡＩＹＡＭＥ）９００ｍｌ（芋）,4951693300211,6,2,0,1,0,△2件
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082863,2026-05-07,2026-05-11,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,3,0,1,0,△3件
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082864,2026-05-07,2026-05-11,112956,　一本義　辛口純米酒１．８Ｌ,4973092111212,6,9,0,1,0,△3件
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082864,2026-05-07,2026-05-11,122100,○２５°神の河（麦・貯蔵）７２０ｍｌ,4973766000897,6,3,0,1,0,△3件
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082864,2026-05-07,2026-05-11,112956,　一本義　辛口純米酒１．８Ｌ,4973092111212,6,9,0,4,0,△3件
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082864,2026-05-07,2026-05-11,112956,　一本義　辛口純米酒１．８Ｌ,4973092111212,6,9,0,3,0,△3件
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082865,2026-05-07,2026-05-11,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,3,0,1,0,△3件
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082865,2026-05-07,2026-05-11,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,3,0,1,0,△3件
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082865,2026-05-07,2026-05-11,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,3,0,1,0,△3件
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082865,2026-05-07,2026-05-11,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,3,0,1,0,△3件
0009,ヴィオ店,1202,"国分中部㈱第二支社 福井支店",082865,2026-05-07,2026-05-11,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,3,0,1,0,△3件
0091,華むすびの蔵センター,1202,"国分中部㈱第二支社 福井支店",082866,2026-05-01,2026-05-11,122017,　２５°俺の焼酎（麦）９００ｍｌ,4973074002194,6,0,0,1,0,×入荷予定なし
0091,華むすびの蔵センター,1202,"国分中部㈱第二支社 福井支店",082867,2026-05-02,2026-05-11,122063,　２５°雲海（蕎麦）瓶９００ｍｌ,4971495000089,12,0,0,1,0,×入荷予定なし
0091,華むすびの蔵センター,1202,"国分中部㈱第二支社 福井支店",082868,2026-05-07,2026-05-11,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,0,0,2,0,×倉庫/仕入先不一致
0091,華むすびの蔵センター,1202,"国分中部㈱第二支社 福井支店",082869,2026-04-28,2026-05-11,122063,　２５°雲海（蕎麦）瓶９００ｍｌ,4971495000089,12,0,0,1,0,×入荷予定なし
0091,華むすびの蔵センター,1202,"国分中部㈱第二支社 福井支店",082870,2026-05-09,2026-05-11,112086,　一本義　辛口クラシック１．８Ｌ（旧金印）,4973092111113,6,0,0,9,0,×倉庫/仕入先不一致
0091,華むすびの蔵センター,1202,"国分中部㈱第二支社 福井支店",082870,2026-05-09,2026-05-11,112115,　一本義　生貯蔵酒３００ｍｌ,4973092111557,20,0,0,8,0,×倉庫/仕入先不一致
0091,華むすびの蔵センター,1202,"国分中部㈱第二支社 福井支店",082870,2026-05-09,2026-05-11,122100,○２５°神の河（麦・貯蔵）７２０ｍｌ,4973766000897,6,3,0,4,0,○
0091,華むすびの蔵センター,1202,"国分中部㈱第二支社 福井支店",082870,2026-05-09,2026-05-11,145008,　サッポロ北海道生搾り生樽２０Ｌ,4901880833367,1,0,0,4,0,×入荷予定なし
0091,華むすびの蔵センター,1202,"国分中部㈱第二支社 福井支店",082871,2026-05-09,2026-05-11,141039,　サッポロ　黒ラベル　小瓶３３４ｍｌ,4901880110741,30,3,0,3,0,○
